,Tên_mặt_hàng,Thị_trường,Ngày,Giá
0,Gạo thường|Rice,An Giang,2007-03-08,4800
3683,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-02,9000
3684,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-04,9000
3685,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-09,9000
3686,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-11,9000
3687,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-16,9000
3688,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-18,9000
3689,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-23,9000
3690,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-25,9000
3691,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-11-30,9000
3692,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-02,9000
3693,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-07,9000
3694,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-09,9000
3695,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-14,9000
3696,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-16,9000
3697,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-21,9000
3698,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-23,9000
3699,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-28,9000
3700,Gạo thường|Rice,Sóc Trăng|Soc Trang,2015-12-30,9000
3701,Gạo thường|Rice,Sóc Trăng|Soc Trang,2016-01-04,9000
3702,Gạo thường|Rice,Sóc Trăng|Soc Trang,2016-01-06,9000
3703,Gạo thường|Rice,Sóc Trăng|Soc Trang,2019-09-05,10000
3704,Gạo thường|Rice,Sóc Trăng|Soc Trang,2019-09-17,10000
3705,Gạo thường|Rice,Sóc Trăng|Soc Trang,2019-09-26,11000
3706,Gạo thường|Rice,Sóc Trăng|Soc Trang,2019-10-08,11000
3707,Gạo thường|Rice,Sóc Trăng|Soc Trang,2019-11-25,11000
3708,Gạo thường|Rice,Sóc Trăng|Soc Trang,2020-04-04,11500
3709,Gạo thường|Rice,Tây Ninh|Tay Ninh,2011-08-15,9500
3710,Gạo thường|Rice,Tây Ninh|Tay Ninh,2016-03-17,10200
3711,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-03-24,6700
3712,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-04-07,7000
3713,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-04-28,8300
3714,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-05-12,8600
3715,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-05-15,8600
3716,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-06-09,8600
3717,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-06-16,8300
3718,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-07-07,8000
3719,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-07-14,7800
3720,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-07-21,7600
3721,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-07-28,7500
3722,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-08-04,7300
3723,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-08-18,7000
3724,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-08-25,7300
3725,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-09-08,7300
3726,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-09-22,7000
3727,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-10-20,6500
3728,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-11-03,6000
3729,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-11-17,5000
3730,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-12-15,5200
3731,Gạo thường|Rice,Tiền Giang|Tien Giang,2008-12-29,5500
3732,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-02-16,6500
3733,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-03-23,6300
3734,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-03-30,6500
3735,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-11-16,7000
3736,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-12-14,8000
3737,Gạo thường|Rice,Tiền Giang|Tien Giang,2009-12-28,8000
3738,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-03-15,7000
3739,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-07-19,6500
3740,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-08-04,6500
3741,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-10-11,7500
3742,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-10-18,8000
3743,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-10-25,8500
3744,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-11-01,8700
3745,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-11-08,9000
3746,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-11-22,9500
3747,Gạo thường|Rice,Tiền Giang|Tien Giang,2010-12-13,10000
3748,Gạo thường|Rice,Tiền Giang|Tien Giang,2011-01-10,9800
3749,Gạo thường|Rice,Tiền Giang|Tien Giang,2011-05-23,10000
3750,Gạo thường|Rice,Tiền Giang|Tien Giang,2011-07-25,11000
3751,Gạo thường|Rice,Tiền Giang|Tien Giang,2011-08-22,12000
3752,Gạo thường|Rice,Tiền Giang|Tien Giang,2011-12-19,11500
3753,Gạo thường|Rice,Tiền Giang|Tien Giang,2012-01-16,11000
3754,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-03-15,5000
3755,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-03-22,5000
3756,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-03-29,4500
3757,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-04-05,4500
3758,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-04-19,4500
3759,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-04-26,4500
3760,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-05-17,4800
3761,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-06-21,5000
3762,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-07-18,5000
3763,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-07-19,5000
3764,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-07-25,5000
3765,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-08-15,5000
3766,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-08-22,5000
3767,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-08-29,5000
3768,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-09-06,5000
3769,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-09-12,5000
3770,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-09-19,5000
3771,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-09-26,5000
3772,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-10-03,5000
3773,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-10-10,5000
3774,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-10-17,5000
3775,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-10-24,5000
3776,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-10-31,5000
3777,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-11-07,5000
3778,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-11-14,5000
3779,Gạo thường|Rice,Trà Vinh|Tra Vinh,2007-12-26,5500
3780,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-01-09,5500
3781,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-01-16,5500
3782,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-01-23,5500
3783,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-01-30,5500
3784,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-02-25,5800
3785,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-02-27,5800
3786,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-05,6800
3787,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-10,6800
3788,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-12,6800
3789,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-19,6800
3790,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-26,7000
3791,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-03-31,7000
3792,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-01,7000
3793,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-02,7000
3794,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-09,7000
3795,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-17,7000
3796,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-24,7200
3797,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-04-28,7200
3798,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-01,11000
3799,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-05,11000
3800,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-07,10000
3801,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-12,10000
3802,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-14,10000
3803,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-21,10000
3804,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-22,10000
3805,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-28,10000
3806,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-05-29,10000
3807,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-06-04,10000
3808,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-06-11,10000
3809,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-06-18,9000
3810,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-06-23,9000
3811,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-06-25,9000
3812,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-07-02,9000
3813,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-07-09,9500
3814,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-07-14,9500
3815,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-07-16,9500
3816,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-07-23,9500
3817,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-08-06,7200
3818,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-08-11,7200
3819,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-10-09,7000
3820,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-10-16,7000
3821,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-10-23,7000
3822,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-10-30,6000
3823,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-11-03,6000
3824,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-11-06,6000
3825,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-11-13,6000
3826,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-11-20,6000
3827,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-11-27,6000
3828,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-12-04,6000
3829,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-12-15,5000
3830,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-12-18,5500
3831,Gạo thường|Rice,Trà Vinh|Tra Vinh,2008-12-22,5500
3832,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-01-08,5500
3833,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-03-03,6000
3834,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-03-23,6500
3835,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-03-24,6500
3836,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-03-31,6500
3837,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-04-28,6800
3838,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-05,6800
3839,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-07,6800
3840,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-12,6800
3841,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-14,6800
3842,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-19,6800
3843,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-05-26,6800
3844,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-02,7000
3845,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-08,7000
3846,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-09,7000
3847,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-16,7500
3848,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-22,7500
3849,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-23,7500
3850,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-06-30,7500
3851,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-07-07,7500
3852,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-07-14,7500
3853,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-07-21,7500
3854,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-07-28,7500
3855,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-08-11,7500
3856,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-08-18,7500
3857,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-08-25,7500
3858,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-09-01,7500
3859,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-09-08,6200
3860,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-09-15,6200
3861,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-09-22,6200
3862,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-09-29,6200
3863,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-10-06,6200
3864,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-10-17,6200
3865,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-10-20,7000
3866,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-10-26,7000
3867,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-10-27,7000
3868,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-03,7500
3869,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-09,7500
3870,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-10,7500
3871,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-17,8000
3872,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-23,8000
3873,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-11-24,8000
3874,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-01,9000
3875,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-07,9000
3876,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-08,9000
3877,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-15,9500
3878,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-21,9000
3879,Gạo thường|Rice,Trà Vinh|Tra Vinh,2009-12-22,9500
3880,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-01-12,9500
3881,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-01-19,8500
3882,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-01-26,9500
3883,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-02-02,9500
3884,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-02-09,9000
3885,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-02-23,9000
3886,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-02,9000
3887,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-09,8000
3888,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-15,8000
3889,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-16,8000
3890,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-23,8000
3891,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-03-30,8000
3892,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-04-06,8000
3893,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-04-13,8000
3894,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-04-20,8000
3895,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-04-27,8000
3896,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-05-05,8000
3897,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-05-11,8000
3898,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-05-18,8000
3899,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-05-25,8000
3900,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-06-01,7500
3901,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-06-08,7500
3902,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-06-15,7500
3903,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-06-22,7500
3904,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-06-29,7500
3905,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-07-12,7000
3906,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-07-13,7000
3907,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-07-20,7000
3908,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-07-27,7000
3909,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-03,7500
3910,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-09,7500
3911,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-10,6500
3912,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-16,6500
3913,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-17,7000
3914,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-24,7000
3915,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-08-31,7000
3916,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-09-14,8000
3917,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-09-21,8000
3918,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-09-28,8000
3919,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-10-05,8000
3920,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-10-12,8000
3921,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-10-19,8000
3922,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-10-26,8500
3923,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-02,8500
3924,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-09,8500
3925,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-16,9500
3926,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-22,9500
3927,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-23,9800
3928,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-11-30,9500
3929,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-12-06,9800
3930,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-12-07,9500
3931,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-12-14,9500
3932,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-12-21,9500
3933,Gạo thường|Rice,Trà Vinh|Tra Vinh,2010-12-28,9500
3934,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-01-04,9500
3935,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-01-11,9500
3936,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-01-25,9500
3937,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-02-15,9500
3938,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-02-22,9500
3939,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-03-01,9500
3940,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-03-08,9500
3941,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-03-15,9500
3942,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-03-29,9500
3943,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-04-05,9500
3944,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-04-19,9800
3945,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-04-25,9800
3946,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-04-26,9800
3947,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-05-10,10500
3948,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-05-17,10500
3949,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-05-24,10500
3950,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-05-31,10500
3951,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-06-07,10500
3952,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-06-14,10500
3953,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-06-21,10500
3954,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-06-28,10500
3955,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-07-05,10500
3956,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-07-12,10500
3957,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-07-19,10500
3958,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-07-26,10000
3959,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-01,11000
3960,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-02,10000
3961,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-09,10000
3962,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-23,11000
3963,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-29,11000
3964,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-08-30,11500
3965,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-09-06,11500
3966,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-09-13,11000
3967,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-09-20,11000
3968,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-09-27,11000
3969,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-04,11000
3970,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-11,11500
3971,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-17,11500
3972,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-18,11500
3973,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-24,11500
3974,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-10-25,11500
3975,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-11-01,11500
3976,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-11-08,11500
3977,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-11-15,11500
3978,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-11-22,11500
3979,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-11-29,12000
3980,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-12-05,12000
3981,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-12-06,12000
3982,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-12-13,12000
3983,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-12-20,12000
3984,Gạo thường|Rice,Trà Vinh|Tra Vinh,2011-12-27,12000
3985,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-01-10,9000
3986,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-01-14,9000
3987,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-02-07,11000
3988,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-02-13,11000
3989,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-02-14,11000
3990,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-02-21,11000
3991,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-02-28,11000
3992,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-03-06,10000
3993,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-03-12,10000
3994,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-03-13,10000
3995,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-03-20,10000
3996,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-03-27,10000
3997,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-04-10,10000
3998,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-04-17,9000
3999,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-04-23,9000
4000,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-04-24,9000
4001,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-05-08,9000
4002,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-05-15,9000
4003,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-05-22,9000
4004,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-05-29,9000
4005,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-06-05,9000
4006,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-06-12,9000
4007,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-06-19,9000
4008,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-06-26,9000
4009,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-07-03,9000
4010,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-07-10,9000
4011,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-07-17,9000
4012,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-07-24,9000
4013,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-07-31,10000
4014,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-08-06,10000
4015,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-08-14,10000
4016,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-08-21,10000
4017,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-08-28,10000
4018,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-09-05,10000
4019,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-09-11,10000
4020,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-09-18,10000
4021,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-09-25,10000
4022,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-10-09,10000
4023,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-10-16,9500
4024,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-10-22,9500
4025,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-10-23,9500
4026,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-10-30,9500
4027,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-11-06,10000
4028,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-11-12,10000
4029,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-11-13,11500
4030,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-11-19,11500
4031,Gạo thường|Rice,Trà Vinh|Tra Vinh,2012-11-20,12000
